	parametros	accuracy
649	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7637281867560384
650	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7680542393774799
651	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.44465118070803966
652	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.773148426364652
653	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7299587811548982
654	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.794354944335298
655	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7982742016256404
656	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7912169189876344
657	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7590153703917716
658	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8084764436226356
659	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.799056974459725
660	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8222150313956625
661	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7943510921067839
662	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8080912207712162
663	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7845317616240995
664	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8296721753534421
665	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8053399591663778
666	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7680511575946685
667	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7696220963827575
668	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7625601910705342
669	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.41059593975114606
670	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7766847721406834
671	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7543094880388305
672	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8045433183096422
673	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7892445779883663
674	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7994506722138758
675	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7676543780577063
676	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8045402365268309
677	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7963126468662123
678	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8143518625524866
679	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.8017997611618322
680	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8045479409838592
681	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7825732886474825
682	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8273038252629146
683	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8041565545668169
684	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7774737085403906
685	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7609838591625254
686	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7629484957047652
687	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.4999961477714859
688	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.776686313032089
689	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7582418429061212
690	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8120120189529644
691	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7998443699680264
692	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7947409376324204
693	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7609792364883085
694	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8084802958511498
695	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7947409376324204
696	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8194683924650409
697	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.8037705612696945
698	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8171092877229478
699	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7790438768827765
700	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8159320466890095
701	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8002357563850688
702	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7668700643322162
703	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.7692253168457953
704	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7625517161678032
705	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.47413074463577176
706	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7680503871489657
707	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7421518548480297
708	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7927732193073694
709	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7970992719288109
710	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8065110366346933
711	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7621595593050579
712	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7994452790939559
713	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7935598443699681
714	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.811223082553257
715	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.8057274933549058
716	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8108340074733233
717	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7829677568473362
718	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8214237836588467
719	{'activation': 'selu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8053345660464579
720	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7515705535652375
721	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
722	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7543033244732078
723	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2551323240494626
724	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7547147424785238
725	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7252729303902308
726	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7974937401286645
727	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7861080935321083
728	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8053415000577834
729	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.5384413883431565
730	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.801015447436342
731	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7986632767055741
732	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8155391193805617
733	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7916044531761625
734	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8029831657613931
735	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7605978658654031
736	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8096544551022766
737	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7990608266882392
738	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7704110327824646
739	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
740	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7558881312839477
741	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
742	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7539134789475711
743	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7295897376632382
744	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8006302245849225
745	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7923887669016526
746	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7955337262606419
747	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7307669786971763
748	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7923833737817327
749	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7916036827304597
750	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8041650294695483
751	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7935667783812936
752	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.7951431102893023
753	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7621680342077891
754	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8159382102546324
755	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7967032628375516
756	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7527493354905813
757	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
758	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7633429639046188
759	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2955244809122077
760	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7586301475403521
761	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7350753110674525
762	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7967071150660657
763	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.786109634423514
764	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7923864555645441
765	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7319372857197889
766	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.797098501483108
767	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7970923379174853
768	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.7974945105743674
769	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7951354058322739
770	{'activation': 'selu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8069031934974383
